19070431	34	31
19070431	26	4
19070442	20	21
19070442	39	7
19070442	21	14
19070522	46	16
19070522	45	8
19070522	10	36
19070531	48	13
19070531	43	36
19070531	33	37
19070532	19	43
19070532	7	47
19070532	37	47
19070541	57	48
19070541	29	38
19070541	49	15
19070831	52	49
19070831	46	16
19070831	7	5
19070841	58	34
19070841	24	4
19070841	27	56
19070912	26	24
19070912	8	1
19070912	58	53
19070921	3	27
19070921	31	22
19070921	6	43
19070922	41	12
19070922	21	51
19070922	5	1
19070931	4	44
19070931	38	60
19070931	26	29
19070942	43	11
19070942	23	52
19070942	11	57
19071011	46	59
19071011	32	2
19071011	16	24
19071021	20	8
19071021	54	29
19071021	56	58
19071022	30	37
19071022	33	14
19071022	38	10
19071032	25	10
19071032	42	43
19071032	37	53
19071041	19	50
19071041	9	51
19071041	53	30
19071111	19	18
19071111	10	56
19071111	54	28
19071121	29	6
19071121	7	38
19071121	14	37
19071131	16	58
19071131	19	34
19071131	24	52
19071132	30	54
19071132	17	47
19071132	33	53
19071141	31	45
19071141	16	37
19071141	38	8
19071142	23	15
19071142	51	7
19071142	31	42
19071211	59	2
19071211	16	9
19071211	21	46
19071221	56	48
19071221	36	55
19071221	31	13
19071222	8	56
19071222	53	42
19071222	33	43
19071231	17	13
19071231	56	2
19071231	24	18
19071241	57	36
19071241	37	16
19071241	15	40
19071242	55	13
19071242	52	16
19071242	12	52
19071511	37	12
19071511	44	31
19071511	16	7
19071512	28	44
19071512	26	57
19071512	14	44
19071521	50	10
19071521	12	2
19071521	5	29
19071522	52	35
19071522	23	30
19071522	50	60
19071532	50	49
19071532	8	7
19071532	1	36
19071542	36	25
19071542	13	12
19071542	51	27
19071611	50	35
19071611	2	50
19071611	32	42
19071621	36	3
19071621	8	50
19071621	45	41
19071622	29	2
19071622	22	51
19071622	10	38
19071641	17	31
19071641	35	51
19071641	12	9
19071642	3	1
19071642	17	60
19071642	12	9
19071711	32	51
19071711	53	1
19071711	55	60
19071712	52	3
19071712	30	58
19071712	51	38
19071721	23	53
19071721	49	5
19071721	50	20
19071731	23	19
19071731	20	7
19071731	45	15
19071732	33	51
19071732	2	41
19071732	27	9
19071741	7	41
19071741	28	38
19071741	9	39
19071742	43	20
19071742	6	12
19071742	14	58
19071811	43	27
19071811	48	32
19071811	54	3
19071821	5	16
19071821	17	11
19071821	46	55
19071832	37	18
19071832	20	53
19071832	42	29
19071833	44	52
19071833	17	46
19071833	25	47
19071841	13	34
19071841	35	43
19071841	15	18
19071911	16	40
19071911	24	52
19071911	35	34
19071912	47	40
19071912	60	45
19071912	28	47
19071921	10	6
19071921	41	23
19071921	39	26
19071922	5	49
19071922	11	20
19071922	29	5
19071931	28	16
19071931	11	44
19071931	60	13
19072211	2	34
19072211	58	60
19072211	59	14
19072212	55	34
19072212	2	23
19072212	7	33
19072221	49	44
19072221	26	23
19072221	42	12
19072222	20	2
19072222	43	39
19072222	2	40
19072231	42	7
19072231	26	24
19072231	11	40
19072241	44	5
19072241	60	21
19072241	34	56
19072242	60	25
19072242	4	30
19072242	55	50
19072311	27	14
19072311	18	24
19072311	52	5
19072312	14	58
19072312	52	45
19072312	16	9
19072321	17	52
19072321	46	4
19072321	23	15
19072322	23	59
19072322	19	29
19072322	21	36
19072332	22	6
19072332	48	25
19072332	10	8
19072341	13	59
19072341	31	3
19072341	24	13
19072422	21	15
19072422	6	13
19072422	55	18
19072432	9	53
19072432	40	50
19072432	9	32
19072441	2	38
19072441	40	53
19072441	39	47
19072511	3	8
19072511	12	1
19072511	30	16
19072512	49	42
19072512	29	60
19072512	20	14
19072521	57	40
19072521	56	47
19072521	55	17
19072522	14	2
19072522	59	6
19072522	12	5
19072541	32	60
19072541	10	28
19072541	53	11
19072542	14	11
19072542	4	37
19072542	2	26
19072612	34	20
19072612	30	31
19072612	46	22
19072621	13	20
19072621	49	30
19072621	52	22
19072632	19	50
19072632	56	29
19072632	46	36
19072641	33	25
19072641	55	58
19072641	54	8
19072911	51	53
19072911	28	32
19072911	44	32
19072922	31	36
19072922	35	13
19072922	3	36
19073011	17	12
19073011	54	48
19073011	10	58
19073012	15	5
19073012	2	46
19073012	5	37
19073022	11	60
19073022	39	27
19073022	28	43
19073122	19	15
19073122	5	1
19073122	14	22
19080122	58	55
19080122	15	14
19080122	1	46
19080131	10	55
19080131	54	32
19080131	9	7
19080132	43	30
19080132	42	17
19080132	27	17
19080133	7	16
19080133	2	40
19080133	4	47
19080141	48	13
19080141	49	38
19080141	21	2
19080142	7	23
19080142	8	35
19080142	4	4
19080221	36	21
19080221	43	44
19080221	18	41
19080231	55	4
19080231	47	29
19080231	22	40
19080232	20	44
19080232	46	8
19080232	26	26
19080241	37	43
19080241	56	16
19080241	38	40
19080242	46	10
19080242	23	44
19080242	7	14
19080531	55	59
19080531	60	19
19080531	8	49
19080541	24	11
19080541	12	13
19080541	9	30
19080542	31	30
19080542	16	60
19080542	25	55
19080543	57	42
19080543	4	40
19080543	10	37
19080641	17	42
19080641	38	37
19080641	13	28
19080642	35	4
19080642	10	41
19080642	4	57
19080742	6	30
19080742	38	10
19080742	41	58
19080812	56	59
19080812	1	36
19080812	55	17
19080821	17	59
19080821	58	24
19080821	39	36
19080822	13	13
19080822	23	19
19080822	20	57
19080831	17	13
19080831	31	33
19080831	21	28
19080832	48	25
19080832	19	13
19080832	19	30
19080841	24	27
19080841	35	12
19080841	13	18
19080843	19	8
19080843	2	24
19080843	43	20
19080921	47	32
19080921	19	60
19080921	8	48
19080922	10	36
19080922	49	9
19080922	19	53
19080932	16	18
19080932	51	28
19080932	44	25
19080941	4	29
19080941	43	20
19080941	20	52
19081211	37	29
19081211	27	33
19081211	16	31
19081222	23	50
19081222	10	18
19081222	49	57
19081231	5	41
19081231	16	34
19081231	29	41
19081232	19	28
19081232	42	53
19081232	47	57
19081242	38	45
19081242	15	25
19081242	24	7
19081311	9	6
19081311	5	57
19081311	33	33
19081312	14	53
19081312	36	21
19081312	18	26
19081313	18	21
19081313	50	52
19081313	19	21
19081321	27	24
19081321	16	27
19081321	40	46
19081322	40	27
19081322	11	57
19081322	52	7
19081331	20	22
19081331	21	3
19081331	23	54
19081332	1	2
19081332	53	2
19081332	52	34
19081333	34	25
19081333	31	56
19081333	33	51
19081342	51	31
19081342	52	49
19081342	19	40
19081411	24	9
19081411	54	24
19081411	60	25
19081421	10	15
19081421	9	10
19081421	14	1
19081422	20	54
19081422	20	55
19081422	45	32
19081423	32	54
19081423	3	49
19081423	19	42
19081432	37	34
19081432	1	35
19081432	59	43
19081441	41	11
19081441	21	24
19081441	8	41
19081442	42	10
19081442	55	8
19081442	52	9
19081443	52	49
19081443	50	12
19081443	40	18
19081611	30	60
19081611	4	5
19081611	28	17
19081612	56	39
19081612	50	15
19081612	6	6
19081621	60	15
19081621	51	31
19081621	24	13
19081622	38	13
19081622	51	16
19081622	28	18
19081632	52	26
19081632	7	54
19081632	46	37
19081912	31	21
19081912	45	34
19081912	45	9
19081921	8	11
19081921	21	43
19081921	49	35
19081922	27	25
19081922	59	44
19081922	19	59
19081931	35	11
19081931	45	7
19081931	26	4
19081932	52	42
19081932	22	30
19081932	26	8
19081941	39	60
19081941	41	50
19081941	59	5
19081942	28	10
19081942	30	27
19081942	4	16
19082011	51	24
19082011	31	23
19082011	6	9
19082012	23	19
19082012	41	50
19082012	2	35
19082013	24	36
19082013	47	26
19082013	60	30
19082022	17	26
19082022	6	43
19082022	44	53
19082031	11	57
19082031	19	18
19082031	55	9
19082032	58	8
19082032	23	58
19082032	28	20
19082041	60	10
19082041	6	14
19082041	29	24
19082111	21	26
19082111	47	40
19082111	43	41
19082112	6	26
19082112	13	6
19082112	42	30
19082122	4	37
19082122	26	39
19082122	43	18
19082131	57	1
19082131	8	20
19082131	31	9
19082132	39	3
19082132	27	15
19082132	18	18
19082142	18	8
19082142	53	32
19082142	42	31
19082143	33	7
19082143	51	1
19082143	17	40
19082212	7	23
19082212	9	42
19082212	54	54
19082222	32	8
19082222	38	11
19082222	6	47
19082231	39	45
19082231	30	30
19082231	19	46
19082232	59	59
19082232	18	31
19082232	44	54
19082233	33	57
19082233	18	4
19082233	22	23
19082243	34	29
19082243	57	21
19082243	19	18
19082311	10	27
19082311	40	36
19082311	46	37
19082321	59	11
19082321	40	11
19082321	51	21
19082331	17	5
19082331	8	23
19082331	27	3
19082342	40	8
19082342	28	54
19082342	56	16
19082612	30	2
19082612	19	25
19082612	40	25
19082621	57	48
19082621	53	39
19082621	52	9
19082622	45	22
19082622	30	42
19082622	10	49
19082641	26	15
19082641	13	20
19082641	24	19
19082642	32	26
19082642	52	50
19082642	2	10
19082711	37	2
19082711	40	40
19082711	58	9
19082712	28	49
19082712	39	13
19082712	31	40
19082721	34	59
19082721	52	11
19082721	25	42
19082722	14	31
19082722	39	30
19082722	60	50
19082732	46	41
19082732	21	10
19082732	1	40
19082741	18	24
19082741	27	34
19082741	18	4
19082742	16	20
19082742	23	18
19082742	50	15
19082812	16	25
19082812	24	27
19082812	9	1
19082821	22	49
19082821	18	21
19082821	8	22
19082822	49	22
19082822	60	60
19082822	23	11
19082823	2	8
19082823	34	1
19082823	20	53
19082832	28	11
19082832	32	1
19082832	57	26
19082841	4	38
19082841	57	5
19082841	6	23
19082842	28	22
19082842	39	11
19082842	26	38
19082843	28	27
19082843	17	20
19082843	41	56
19082911	41	30
19082911	22	5
19082911	39	48
19082921	10	32
19082921	5	31
19082921	52	35
19082922	58	31
19082922	25	12
19082922	10	28
19082931	19	30
19082931	35	38
19082931	18	1
19082942	54	25
19082942	12	46
19082942	46	51
19083011	53	56
19083011	34	17
19083011	2	28
19083021	1	2
19083021	27	53
19083021	31	27
19083022	47	34
19083022	60	26
19083022	24	16
19083031	45	38
19083031	38	41
19083031	33	43
19083032	41	59
19083032	27	59
19083032	25	49
19083041	1	5
19083041	1	3
19083041	59	18
19083042	26	37
19083042	28	24
19083042	14	46
19090211	52	56
19090211	17	37
19090211	59	46
19090212	13	23
19090212	8	46
19090212	38	28
19090222	41	10
19090222	4	22
19090222	6	38
19090232	60	48
19090232	18	6
19090232	56	16
19090241	40	55
19090241	8	8
19090241	14	22
19090311	45	12
19090311	17	20
19090311	23	40
19090313	16	54
19090313	12	49
19090313	60	36
19090321	37	54
19090321	26	45
19090321	42	24
19090322	26	55
19090322	55	28
19090322	10	51
19090331	22	30
19090331	38	31
19090331	36	5
19090332	50	33
19090332	43	17
19090332	4	9
19090333	49	26
19090333	43	38
19090333	44	27
19090341	31	12
19090341	29	21
19090341	54	53
19090342	49	46
19090342	22	6
19090342	6	22
19090411	35	58
19090411	28	44
19090411	27	7
19090413	29	33
19090413	54	28
19090413	7	12
19090421	7	17
19090421	38	1
19090421	21	59
19090431	52	44
19090431	38	10
19090431	4	51
19090432	4	30
19090432	26	18
19090432	43	26
19090441	6	47
19090441	17	50
19090441	33	22
19090511	42	21
19090511	7	26
19090511	60	47
19090521	13	17
19090521	33	22
19090521	57	20
19090522	30	22
19090522	3	33
19090522	48	9
19090531	12	45
19090531	3	48
19090531	16	49
19090532	10	42
19090532	31	20
19090532	19	51
19090541	55	58
19090541	13	19
19090541	16	5
19090542	2	21
19090542	8	24
19090542	11	3
19090612	54	24
19090612	19	59
19090612	60	6
19090621	56	38
19090621	49	17
19090621	19	43
19090631	44	1
19090631	6	52
19090631	12	22
19090641	6	39
19090641	35	30
19090641	24	15
19090642	40	18
19090642	46	37
19090642	19	8
19090911	54	19
19090911	25	6
19090911	15	44
19090912	40	32
19090912	44	38
19090912	59	25
19090922	60	45
19090922	20	46
19090922	54	42
19090932	24	40
19090932	8	49
19090932	21	29
19090941	43	36
19090941	35	46
19090941	11	32
19090942	31	35
19090942	58	18
19090942	4	8
19091011	58	47
19091011	31	31
19091011	8	11
19091012	13	57
19091012	39	41
19091012	56	49
19091013	59	35
19091013	58	48
19091013	22	24
19091022	10	12
19091022	21	32
19091022	37	53
19091031	60	39
19091031	24	13
19091031	12	13
19091041	44	8
19091041	56	24
19091041	58	15
19091121	44	29
19091121	11	59
19091121	28	51
19091122	2	4
19091122	35	36
19091122	23	26
19091131	13	7
19091131	52	33
19091131	48	17
19091132	30	19
19091132	24	19
19091132	28	26
19091141	38	19
19091141	8	48
19091141	34	17
19091142	56	52
19091142	52	4
19091142	18	39
19091611	1	56
19091611	21	4
19091611	9	40
19091612	16	25
19091612	24	18
19091612	30	42
19091621	31	22
19091621	7	18
19091621	48	10
19091622	55	2
19091622	38	29
19091622	3	52
19091631	3	17
19091631	34	49
19091631	3	53
19091632	53	57
19091632	34	28
19091632	50	9
19091711	48	7
19091711	15	33
19091711	24	11
19091721	53	21
19091721	45	47
19091721	46	2
19091731	3	59
19091731	17	12
19091731	24	50
19091733	35	14
19091733	36	15
19091733	36	40
19091741	32	19
19091741	40	53
19091741	36	13
19091742	29	34
19091742	43	34
19091742	35	48
19091813	52	45
19091813	60	9
19091813	12	32
19091822	29	26
19091822	36	28
19091822	19	37
19091831	30	38
19091831	16	29
19091831	51	22
19091832	9	54
19091832	26	3
19091832	53	50
19091841	32	30
19091841	21	28
19091841	23	3
19091911	8	16
19091911	52	37
19091911	1	18
19091921	20	32
19091921	2	25
19091921	32	30
19091931	48	45
19091931	52	40
19091931	39	8
19091942	53	44
19091942	26	47
19091942	55	52
19092021	57	11
19092021	56	44
19092021	34	51
19092022	42	25
19092022	40	50
19092022	18	16
19092031	57	14
19092031	43	19
19092031	44	44
19092032	35	35
19092032	55	28
19092032	50	47
19092042	40	53
19092042	25	48
19092042	1	20
19092311	36	20
19092311	49	29
19092311	18	49
19092312	39	13
19092312	51	14
19092312	40	2
19092331	8	46
19092331	8	21
19092331	1	9
19092332	6	7
19092332	55	12
19092332	11	10
19092333	52	54
19092333	49	4
19092333	25	8
19092341	12	23
19092341	59	39
19092341	30	19
19092421	58	45
19092421	49	5
19092421	60	5
19092422	53	60
19092422	49	8
19092422	22	12
19092431	54	51
19092431	42	16
19092431	15	35
19092432	4	34
19092432	16	25
19092432	3	21
19092433	22	34
19092433	24	3
19092433	34	2
19092511	42	28
19092511	32	26
19092511	60	43
19092512	41	43
19092512	36	22
19092512	44	4
19092521	8	10
19092521	56	23
19092521	23	57
19092522	29	11
19092522	26	42
19092522	51	8
19092541	30	54
19092541	58	8
19092541	15	58
19092542	34	44
19092542	28	18
19092542	15	28
19092611	39	42
19092611	39	28
19092611	42	38
19092621	32	16
19092621	46	10
19092621	29	51
19092622	59	20
19092622	40	10
19092622	24	9
19092623	60	50
19092623	50	42
19092623	38	51
19092631	3	32
19092631	44	48
19092631	22	19
19092632	59	22
19092632	52	14
19092632	17	33
19092641	54	23
19092641	31	31
19092641	3	50
19092711	37	30
19092711	46	30
19092711	7	15
19092712	36	1
19092712	36	5
19092712	8	13
19092732	48	37
19092732	35	58
19092732	49	16
19092741	18	16
19092741	16	40
19092741	60	33
19093011	36	47
19093011	9	28
19093011	10	50
19093013	36	41
19093013	11	3
19093013	25	34
19093041	39	22
19093041	9	13
19093041	18	11
19093042	57	45
19093042	46	40
19093042	38	32
19100121	15	31
19100121	52	34
19100121	49	47
19100123	7	33
19100123	33	57
19100123	19	11
19100131	42	10
19100131	57	58
19100131	9	14
19100133	55	52
19100133	18	20
19100133	1	31
19100211	34	57
19100211	27	7
19100211	23	51
19100213	33	24
19100213	38	15
19100213	43	34
19100222	39	47
19100222	18	9
19100222	11	21
19100231	38	2
19100231	24	41
19100231	38	56
19100232	47	56
19100232	6	17
19100232	49	24
19100241	39	6
19100241	59	42
19100241	58	45
19100411	20	20
19100411	23	24
19100411	26	34
19100412	45	38
19100412	7	28
19100412	25	30
19100421	56	30
19100421	5	39
19100421	34	44
19100422	21	47
19100422	55	25
19100422	52	11
19100431	21	41
19100431	3	28
19100431	5	26
19100432	49	43
19100432	39	34
19100432	46	20
19100442	12	5
19100442	42	43
19100442	56	7
19100711	13	35
19100711	56	7
19100711	38	22
19100721	2	27
19100721	24	37
19100721	59	25
19100741	8	3
19100741	60	48
19100741	54	32
19100742	18	12
19100742	24	59
19100742	14	39
19100743	48	25
19100743	5	6
19100743	41	14
19100811	54	16
19100811	7	47
19100811	58	41
19100812	6	8
19100812	8	7
19100812	12	10
19100813	33	5
19100813	51	28
19100813	51	47
19100821	43	43
19100821	36	21
19100821	9	38
19100823	36	41
19100823	35	27
19100823	34	45
19100831	6	47
19100831	23	21
19100831	59	21
19100832	32	47
19100832	37	4
19100832	28	50
19100833	60	24
19100833	38	25
19100833	37	23
19100842	11	12
19100842	8	26
19100842	5	15
19101012	52	13
19101012	33	6
19101012	33	14
19101021	44	22
19101021	24	7
19101021	8	12
19101022	25	55
19101022	2	19
19101022	16	33
19101033	56	8
19101033	21	9
19101033	57	4
19101041	6	57
19101041	30	55
19101041	29	18
19101042	41	9
19101042	34	23
19101042	24	53
19101111	60	36
19101111	27	60
19101111	32	6
19101112	25	20
19101112	12	27
19101112	18	17
19101113	1	13
19101113	28	31
19101113	22	54
19101121	49	9
19101121	17	60
19101121	26	2
19101132	24	51
19101132	55	8
19101132	30	59
19101141	13	12
19101141	29	14
19101141	47	29
19101421	39	47
19101421	48	59
19101421	30	28
19101422	47	37
19101422	2	30
19101422	57	19
19101431	46	15
19101431	55	52
19101431	37	54
19101432	57	38
19101432	35	43
19101432	16	48
19101441	15	40
19101441	30	51
19101441	33	51
19101442	32	26
19101442	20	4
19101442	37	17
19101443	35	14
19101443	32	29
19101443	22	2
19101512	3	15
19101512	4	4
19101512	9	47
19101513	57	35
19101513	38	12
19101513	56	29
19062421	47	19082721	26
19062421	14	19082721	7
19062421	21	19082721	36
19062431	31	19071912	12
19062431	56	19071912	14
19062431	1	19071912	39
19062521	38	19082823	1
19062521	55	19082823	7
19062521	43	19082823	25
19062531	16	19082031	32
19062531	34	19082031	20
19062531	6	19082031	43
19062542	19	19081442	44
19062542	6	19081442	44
19062542	27	19081442	14
19062621	45	19090441	22
19062621	31	19090441	6
19062621	18	19090441	22
19062622	20	19090932	50
19062622	47	19090932	36
19062622	30	19090932	8
19062641	3	19072222	3
19062641	12	19072222	42
19062641	29	19072222	28
19062722	42	19071542	45
19062722	47	19071542	59
19062722	39	19071542	51
19062731	30	19082321	9
19062731	1	19082321	10
19062731	10	19082321	46
19062732	22	19091631	42
19062732	42	19091631	25
19062732	15	19091631	36
19062811	59	19092021	15
19062811	44	19092021	12
19062811	38	19092021	43
19062831	33	19062641	2
19062831	32	19062641	6
19062831	43	19062641	2
19062832	6	19090222	58
19062832	11	19090222	12
19062832	7	19090222	38
19062841	11	19090941	40
19062841	56	19090941	1
19062841	39	19090941	19
19062842	13	19072242	25
19062842	1	19072242	50
19062842	23	19072242	45
19070121	21	19070212	35
19070121	26	19070212	41
19070121	34	19070212	52
19070142	58	19092341	2
19070142	59	19092341	5
19070142	22	19092341	59
19070212	14	19071841	47
19070212	23	19071841	7
19070212	58	19071841	40
19070221	45	19081231	7
19070221	43	19081231	51
19070221	22	19081231	19
19070222	19	19100811	10
19070222	28	19100811	44
19070222	32	19100811	24
19070231	15	19091013	45
19070231	12	19091013	49
19070231	37	19091013	31
19070241	57	19090542	6
19070241	14	19090542	33
19070241	24	19090542	52
19070242	52	19090511	60
19070242	24	19090511	2
19070242	19	19090511	34
19070311	27	19062521	39
19070311	59	19062521	12
19070311	4	19062521	4
19070312	55	19071011	57
19070312	36	19071011	56
19070312	40	19071011	27
19070321	29	19072422	23
19070321	1	19072422	52
19070321	23	19072422	46
19070322	3	19070222	33
19070322	53	19070222	15
19070322	42	19070222	12
19070331	6	19081942	19
19070331	14	19081942	17
19070331	11	19081942	55
19070412	20	19081922	45
19070412	40	19081922	8
19070412	23	19081922	34
19070421	26	19062832	22
19070421	30	19062832	29
19070421	28	19062832	26
19070431	21	19071521	37
19070431	58	19071521	27
19070431	37	19071521	20
19070442	47	19100421	47
19070442	29	19100421	9
19070442	43	19100421	25
19070522	39	19091931	50
19070522	3	19091931	40
19070522	41	19091931	60
19070531	44	19072332	16
19070531	42	19072332	40
19070531	7	19072332	48
19070532	18	19101421	39
19070532	25	19101421	58
19070532	21	19101421	1
19070541	2	19071111	15
19070541	34	19071111	21
19070541	6	19071111	29
19070831	55	19090932	55
19070831	51	19090932	20
19070831	23	19090932	39
19070841	42	19072311	20
19070841	17	19072311	10
19070841	44	19072311	12
19070912	2	19101132	44
19070912	24	19101132	17
19070912	31	19101132	41
19070921	58	19100432	20
19070921	3	19100432	7
19070921	31	19100432	5
19070922	50	19080742	54
19070922	56	19080742	51
19070922	7	19080742	53
19070931	60	19100232	57
19070931	10	19100232	60
19070931	17	19100232	54
19070942	26	19071532	3
19070942	54	19071532	54
19070942	32	19071532	13
19071011	39	19080133	60
19071011	51	19080133	35
19071011	56	19080133	41
19071021	35	19083021	17
19071021	21	19083021	57
19071021	6	19083021	7
19071022	49	19081332	6
19071022	24	19081332	44
19071022	58	19081332	9
19071032	22	19091942	2
19071032	22	19091942	49
19071032	11	19091942	7
19071041	25	19070321	2
19071041	19	19070321	49
19071041	44	19070321	20
19071111	50	19080822	35
19071111	47	19080822	25
19071111	24	19080822	31
19071121	36	19082842	54
19071121	50	19082842	15
19071121	50	19082842	43
19071131	56	19062722	49
19071131	52	19062722	46
19071131	4	19062722	15
19071132	54	19081632	16
19071132	49	19081632	32
19071132	49	19081632	42
19071141	34	19100431	33
19071141	27	19100431	35
19071141	4	19100431	29
19071142	7	19101442	5
19071142	14	19101442	39
19071142	9	19101442	42
19071211	38	19100222	22
19071211	40	19100222	23
19071211	37	19100222	1
19071221	2	19072241	54
19071221	37	19072241	28
19071221	2	19072241	49
19071222	22	19090411	1
19071222	16	19090411	18
19071222	41	19090411	41
19071231	8	19071222	58
19071231	19	19071222	50
19071231	19	19071222	38
19071241	1	19080133	14
19071241	45	19080133	26
19071241	27	19080133	25
19071242	6	19091813	11
19071242	47	19091813	48
19071242	4	19091813	23
19071511	3	19092333	17
19071511	29	19092333	3
19071511	23	19092333	52
19071512	39	19091741	8
19071512	30	19091741	36
19071512	22	19091741	49
19071521	10	19092332	57
19071521	29	19092332	12
19071521	35	19092332	44
19071522	19	19090531	60
19071522	49	19090531	59
19071522	34	19090531	5
19071532	21	19071542	22
19071532	42	19071542	4
19071532	50	19071542	56
19071542	17	19070532	52
19071542	12	19070532	24
19071542	18	19070532	58
19071611	50	19070331	24
19071611	20	19070331	27
19071611	20	19070331	29
19071621	9	19091731	15
19071621	59	19091731	37
19071621	15	19091731	44
19071622	44	19081231	13
19071622	36	19081231	32
19071622	2	19081231	43
19071641	43	19082212	2
19071641	24	19082212	12
19071641	59	19082212	47
19071642	29	19092732	5
19071642	59	19092732	17
19071642	16	19092732	34
19071711	34	19092632	34
19071711	29	19092632	2
19071711	16	19092632	36
19071712	52	19080742	55
19071712	52	19080742	26
19071712	30	19080742	46
19071721	15	19100133	21
19071721	7	19100133	11
19071721	11	19100133	12
19071731	22	19070121	18
19071731	36	19070121	17
19071731	35	19070121	53
19071732	42	19091731	33
19071732	30	19091731	15
19071732	9	19091731	3
19071741	28	19070421	15
19071741	24	19070421	30
19071741	9	19070421	2
19071742	36	19092341	12
19071742	42	19092341	32
19071742	14	19092341	29
19071811	26	19091731	4
19071811	18	19091731	46
19071811	3	19091731	35
19071821	60	19100833	39
19071821	38	19100833	26
19071821	15	19100833	14
19071832	37	19080242	29
19071832	60	19080242	27
19071832	2	19080242	58
19071833	48	19091022	22
19071833	44	19091022	51
19071833	41	19091022	51
19071841	2	19100711	3
19071841	14	19100711	52
19071841	22	19100711	34
19071911	7	19100833	56
19071911	17	19100833	33
19071911	13	19100833	7
19071912	28	19073012	58
19071912	4	19073012	12
19071912	42	19073012	51
19071921	17	19100711	47
19071921	51	19100711	14
19071921	29	19100711	17
19071922	11	19072311	45
19071922	29	19072311	7
19071922	17	19072311	58
19071931	29	19071731	44
19071931	2	19071731	56
19071931	22	19071731	14
19072211	19	19080641	4
19072211	32	19080641	23
19072211	24	19080641	10
19072212	53	19101042	53
19072212	45	19101042	43
19072212	53	19101042	58
19072221	12	19100123	29
19072221	21	19100123	22
19072221	29	19100123	54
19072222	49	19082911	17
19072222	47	19082911	31
19072222	7	19082911	12
19072231	19	19083041	18
19072231	4	19083041	43
19072231	19	19083041	46
19072241	44	19082622	23
19072241	39	19082622	14
19072241	24	19082622	26
19072242	50	19082142	16
19072242	31	19082142	32
19072242	32	19082142	42
19072311	36	19101141	23
19072311	25	19101141	12
19072311	11	19101141	16
19072312	51	19092333	45
19072312	26	19092333	58
19072312	60	19092333	40
19072321	5	19091822	34
19072321	49	19091822	25
19072321	3	19091822	43
19072322	5	19082712	37
19072322	3	19082712	39
19072322	11	19082712	38
19072332	11	19083041	55
19072332	32	19083041	32
19072332	25	19083041	28
19072341	31	19082131	35
19072341	1	19082131	42
19072341	25	19082131	48
19072422	5	19091012	52
19072422	35	19091012	55
19072422	11	19091012	21
19072432	40	19080241	32
19072432	6	19080241	46
19072432	44	19080241	58
19072441	42	19062722	8
19072441	57	19062722	30
19072441	19	19062722	22
19072511	51	19100412	38
19072511	48	19100412	47
19072511	46	19100412	53
19072512	3	19092641	52
19072512	39	19092641	25
19072512	7	19092641	10
19072521	42	19091632	32
19072521	34	19091632	46
19072521	6	19091632	60
19072522	52	19100832	16
19072522	18	19100832	14
19072522	58	19100832	51
19072541	3	19062842	39
19072541	31	19062842	46
19072541	52	19062842	20
19072542	34	19090642	47
19072542	42	19090642	6
19072542	31	19090642	17
19072612	48	19071242	16
19072612	51	19071242	12
19072612	48	19071242	50
19072621	20	19070231	14
19072621	46	19070231	6
19072621	31	19070231	10
19072632	57	19100222	12
19072632	8	19100222	30
19072632	44	19100222	25
19072641	13	19071511	13
19072641	34	19071511	10
19072641	53	19071511	21
19072911	10	19100831	47
19072911	8	19100831	3
19072911	23	19100831	6
19072922	42	19100821	38
19072922	5	19100821	5
19072922	23	19100821	43
19073011	21	19081941	60
19073011	8	19081941	42
19073011	56	19081941	52
19073012	18	19072221	27
19073012	38	19072221	30
19073012	13	19072221	18
19073022	52	19072321	41
19073022	20	19072321	15
19073022	50	19072321	43
19073122	57	19071141	49
19073122	38	19071141	46
19073122	17	19071141	43
19080122	10	19101513	24
19080122	32	19101513	28
19080122	21	19101513	23
19080131	11	19080122	48
19080131	20	19080122	21
19080131	17	19080122	53
19080132	5	19090211	37
19080132	12	19090211	21
19080132	49	19090211	11
19080133	48	19100832	59
19080133	2	19100832	34
19080133	28	19100832	31
19080141	38	19070322	16
19080141	40	19070322	23
19080141	38	19070322	17
19080142	44	19071731	44
19080142	14	19071731	10
19080142	20	19071731	7
19080221	59	19072332	25
19080221	46	19072332	28
19080221	56	19072332	1
19080231	39	19082711	40
19080231	18	19082711	12
19080231	36	19082711	41
19080232	50	19101512	48
19080232	18	19101512	1
19080232	59	19101512	46
19080241	18	19091142	42
19080241	51	19091142	26
19080241	39	19091142	6
19080242	56	19072641	14
19080242	9	19072641	29
19080242	24	19072641	23
19080531	46	19090322	40
19080531	39	19090322	13
19080531	54	19090322	19
19080541	8	19092511	24
19080541	1	19092511	25
19080541	4	19092511	27
19080542	8	19092312	56
19080542	44	19092312	18
19080542	3	19092312	34
19080543	28	19091921	19
19080543	51	19091921	57
19080543	41	19091921	38
19080641	12	19100213	17
19080641	57	19100213	25
19080641	56	19100213	15
19080642	37	19070922	45
19080642	12	19070922	33
19080642	6	19070922	33
19080742	6	19062521	22
19080742	48	19062521	20
19080742	33	19062521	30
19080812	47	19062722	27
19080812	11	19062722	56
19080812	29	19062722	1
19080821	29	19070311	32
19080821	17	19070311	37
19080821	6	19070311	45
19080822	2	19090621	52
19080822	6	19090621	12
19080822	7	19090621	2
19080831	33	19080641	19
19080831	59	19080641	28
19080831	44	19080641	2
